"version","enroadnodeid","enroadnodetype","enroadnodename","enstationid","enhex","exroadnodeid","exroadnodetype","exroadnodename","exstationid","exhex","miles"
"6120231210001","G000561006000410","1","胡家坝站-胡家坝",,,"G000561006000210","1","胡家坝匝道-韩家坝匝道",,,"0"
"6120231210001","G000561006000410","1","胡家坝站-胡家坝",,,"G000561006000120","1","胡家坝匝道-勉县匝道",,,"0"
"6120231210001","G000561006000420","1","胡家坝-胡家坝站",,,"G0005610060010","3","陕西胡家坝收费站",,"61012C21","0"
"6120231210001","G000561006000510","1","韩家坝站-韩家坝",,,"G000561006000220","1","韩家坝匝道-胡家坝匝道",,,"0"
"6120231210001","G000561006000510","1","韩家坝站-韩家坝",,,"G000561006000310","1","韩家坝匝道-宁强立交匝道",,,"0"
"6120231210001","G000561006000520","1","韩家坝-韩家坝站",,,"G0005610060020","3","陕西韩家坝收费站",,"61012C22","0"
"6120231210001","G000561006000610","1","宁强立交站-宁强立交",,,"G000561006000320","1","宁强立交匝道-韩家坝匝道",,,"0"
"6120231210001","G000561006000610","1","宁强立交站-宁强立交",,,"G000561007000110","2","宁强立交匝道-宁强主线",,,"0"
"6120231210001","G000561006000620","1","宁强立交-宁强立交站",,,"G0005610060030","3","陕西宁强立交收费站",,"61012C23","0"
"6120231210001","G0005610060010","3","陕西胡家坝收费站",,"61012C21","G000561006000410","1","胡家坝站-胡家坝",,,"0"
"6120231210001","G0005610060020","3","陕西韩家坝收费站",,"61012C22","G000561006000510","1","韩家坝站-韩家坝",,,"0"
"6120231210001","G0005610060030","3","陕西宁强立交收费站",,"61012C23","G000561006000610","1","宁强立交站-宁强立交",,,"0"
"6120231210001","G000561007000110","2","宁强立交匝道-宁强主线",,,"G000551001000110","2","广陕棋盘关站",,,"18985"
"6120231210001","G000561007000110","2","宁强立交匝道-宁强主线",,,"G0005610070010","3","陕西宁强收费站(省界)",,"61012E21","18985"
"6120231210001","G000561007000120","2","宁强主线-宁强立交匝道",,,"G000561006000320","1","宁强立交匝道-韩家坝匝道",,,"18985"
"6120231210001","G000561007000120","2","宁强主线-宁强立交匝道",,,"G000561006000620","1","宁强立交-宁强立交站",,,"18985"
"6120231210001","G0005610070010","3","陕西宁强收费站(省界)",,"61012E21","G000561007000120","2","宁强主线-宁强立交匝道",,,"0"
"6120231210001","G002061001000110","2","吴堡主线-吴堡匝道",,,"G002061001000210","1","吴堡匝道-辛家沟立交",,,"2670"
"6120231210001","G002061001000110","2","吴堡主线-吴堡匝道",,,"G002061001000720","1","吴堡-吴堡站",,,"2670"
"6120231210001","G002061001000120","2","吴堡匝道-吴堡主线",,,"G002014042000820","2","军渡站",,,"2670"
"6120231210001","G002061001000120","2","吴堡匝道-吴堡主线",,,"G0020610010010","3","陕西陕晋界收费站(省界)",,"61015125","2670"
"6120231210001","G002061001000210","1","吴堡匝道-辛家沟立交",,,"G002061001000820","1","辛家沟-辛家沟站",,,"14030"
"6120231210001","G002061001000210","1","吴堡匝道-辛家沟立交",,,"G002061001000310","1","辛家沟立交-中角立交",,,"14030"
"6120231210001","G002061001000220","1","辛家沟立交-吴堡匝道",,,"G002061001000120","2","吴堡匝道-吴堡主线",,,"14030"
"6120231210001","G002061001000220","1","辛家沟立交-吴堡匝道",,,"G002061001000720","1","吴堡-吴堡站",,,"14030"
"6120231210001","G002061001000310","1","辛家沟立交-中角立交",,,"G002061001000410","1","中角立交-绥德立交",,,"12100"
"6120231210001","G002061001000310","1","辛家沟立交-中角立交",,,"G002061001000920","1","中角-中角站",,,"12100"
"6120231210001","G002061001000320","1","中角立交-辛家沟立交",,,"G002061001000220","1","辛家沟立交-吴堡匝道",,,"12100"
"6120231210001","G002061001000320","1","中角立交-辛家沟立交",,,"G002061001000820","1","辛家沟-辛家沟站",,,"12100"
"6120231210001","G002061001000410","1","中角立交-绥德立交",,,"G002061001000510","1","绥德立交-石家湾立交",,,"23290"
"6120231210001","G002061001000410","1","中角立交-绥德立交",,,"G002061001001020","1","绥德-绥德站",,,"23290"
"6120231210001","G002061001000420","1","绥德立交-中角立交",,,"G002061001000320","1","中角立交-辛家沟立交",,,"23290"
"6120231210001","G002061001000420","1","绥德立交-中角立交",,,"G002061001000920","1","中角-中角站",,,"23290"
"6120231210001","G002061001000510","1","绥德立交-石家湾立交",,,"G002061001000610","1","石家湾立交-吴子子靖拆分点",,,"6760"
"6120231210001","G002061001000510","1","绥德立交-石家湾立交",,,"G065E61001001020","1","史家湾互通-袁家砭隧道",,,"6760"
"6120231210001","G002061001000510","1","绥德立交-石家湾立交",,,"G065E61001001110","1","史家湾互通-榆绥绥延拆分点",,,"6760"
"6120231210001","G002061001000520","1","石家湾立交-绥德立交",,,"G002061001000420","1","绥德立交-中角立交",,,"6760"
"6120231210001","G002061001000520","1","石家湾立交-绥德立交",,,"G002061001001020","1","绥德-绥德站",,,"6760"
"6120231210001","G002061001000610","1","石家湾立交-吴子子靖拆分点",,,"G002061002000110","1","吴子子靖拆分点-子洲匝道",,,"8480"
"6120231210001","G002061001000620","1","吴子子靖拆分点-石家湾立交",,,"G002061001000520","1","石家湾立交-绥德立交",,,"8480"
"6120231210001","G002061001000620","1","吴子子靖拆分点-石家湾立交",,,"G065E61001001020","1","史家湾互通-袁家砭隧道",,,"8480"
"6120231210001","G002061001000620","1","吴子子靖拆分点-石家湾立交",,,"G065E61001001110","1","史家湾互通-榆绥绥延拆分点",,,"8480"
"6120231210001","G002061001000710","1","吴堡站-吴堡",,,"G002061001000210","1","吴堡匝道-辛家沟立交",,,"0"
"6120231210001","G002061001000710","1","吴堡站-吴堡",,,"G002061001000120","2","吴堡匝道-吴堡主线",,,"0"
"6120231210001","G002061001000720","1","吴堡-吴堡站",,,"G0020610010020","3","陕西吴堡收费站",,"61015124","0"
"6120231210001","G002061001000810","1","辛家沟站-辛家沟",,,"G002061001000220","1","辛家沟立交-吴堡匝道",,,"0"
"6120231210001","G002061001000810","1","辛家沟站-辛家沟",,,"G002061001000310","1","辛家沟立交-中角立交",,,"0"
"6120231210001","G002061001000820","1","辛家沟-辛家沟站",,,"G0020610010030","3","陕西辛家沟收费站",,"61015123","0"
"6120231210001","G002061001000910","1","中角站-中角",,,"G002061001000320","1","中角立交-辛家沟立交",,,"0"
"6120231210001","G002061001000910","1","中角站-中角",,,"G002061001000410","1","中角立交-绥德立交",,,"0"
"6120231210001","G002061001000920","1","中角-中角站",,,"G0020610010040","3","陕西中角收费站",,"61015122","0"
"6120231210001","G0020610010010","3","陕西陕晋界收费站(省界)",,"61015125","G002061001000110","2","吴堡主线-吴堡匝道",,,"0"
"6120231210001","G002061001001010","1","绥德站-绥德",,,"G002061001000420","1","绥德立交-中角立交",,,"0"
"6120231210001","G002061001001010","1","绥德站-绥德",,,"G002061001000510","1","绥德立交-石家湾立交",,,"0"
"6120231210001","G002061001001020","1","绥德-绥德站",,,"G0020610010050","3","陕西绥德收费站",,"61015121","0"
"6120231210001","G0020610010020","3","陕西吴堡收费站",,"61015124","G002061001000710","1","吴堡站-吴堡",,,"0"
"6120231210001","G0020610010030","3","陕西辛家沟收费站",,"61015123","G002061001000810","1","辛家沟站-辛家沟",,,"0"
"6120231210001","G0020610010040","3","陕西中角收费站",,"61015122","G002061001000910","1","中角站-中角",,,"0"
"6120231210001","G0020610010050","3","陕西绥德收费站",,"61015121","G002061001001010","1","绥德站-绥德",,,"0"
"6120231210001","G002061002000110","1","吴子子靖拆分点-子洲匝道",,,"G002061002000210","1","子洲立交-巡检司立交",,,"4670"
"6120231210001","G002061002000110","1","吴子子靖拆分点-子洲匝道",,,"G002061002000720","1","子洲-子洲站",,,"4670"
"6120231210001","G002061002000120","1","子洲匝道-吴子子靖拆分点",,,"G002061001000620","1","吴子子靖拆分点-石家湾立交",,,"4670"
"6120231210001","G006561008002410","1","耀州南-铜川主线",,,"G006561008000310","1","铜川主线-铜川主线单",,,"0"
"6120231210001","G002061002000210","1","子洲立交-巡检司立交",,,"G002061002000310","1","巡检司立交-魏家楼立交",,,"18200"
"6120231210001","G002061002000210","1","子洲立交-巡检司立交",,,"G002061002000820","1","巡检司-巡检司站",,,"18200"
"6120231210001","G002061002000220","1","巡检司立交-子洲立交",,,"G002061002000120","1","子洲匝道-吴子子靖拆分点",,,"18200"
"6120231210001","G002061002000220","1","巡检司立交-子洲立交",,,"G002061002000720","1","子洲-子洲站",,,"18200"
"6120231210001","G002061002000310","1","巡检司立交-魏家楼立交",,,"G002061002000410","1","魏家楼立交-双城立交",,,"31260"
"6120231210001","G000561003000610","1","涝峪匝道-西户拆分点",,,"G000561004000110","1","西户拆分点-纸坊匝道",,,"1520"
"6120231210001","G000561003000620","1","西户拆分点-涝峪匝道",,,"G000561003000520","1","涝峪匝道-鄠邑匝道",,,"1520"
"6120231210001","G000561003000620","1","西户拆分点-涝峪匝道",,,"G000561003000820","1","涝峪-涝峪站",,,"1520"
"6120231210001","G000561003000710","1","鄠邑站-鄠邑",,,"G000561003000420","1","鄠邑匝道-鄠邑东枢纽",,,"0"
"6120231210001","G000561003000710","1","鄠邑站-鄠邑",,,"G000561003000510","1","鄠邑匝道-涝峪匝道",,,"0"
"6120231210001","G000561003000720","1","鄠邑-鄠邑站",,,"G0005610030020","3","陕西鄠邑收费站",,"61012A21","0"
"6120231210001","G000561003000810","1","涝峪站-涝峪",,,"G000561003000610","1","涝峪匝道-西户拆分点",,,"0"
"6120231210001","G000561003000810","1","涝峪站-涝峪",,,"G000561003000520","1","涝峪匝道-鄠邑匝道",,,"0"
"6120231210001","G000561003000820","1","涝峪-涝峪站",,,"G0005610030030","3","陕西涝峪收费站",,"61012A22","0"
"6120231210001","G000561003000910","1","三星B收费站-三星B",,,"G000561003000120","1","三星立交-西户立交",,,"0"
"6120231210001","G000561003000910","1","三星B收费站-三星B",,,"G000561003000310","1","三星立交-鄠邑东枢纽",,,"0"
"6120231210001","G000561003000920","1","三星B-三星B收费站",,,"G0005610030040","3","陕西三星B收费站",,"61012A24","0"
"6120231210001","G0005610030010","3","陕西三星A收费站",,"61012A23","G000561003000210","1","三星A收费站-三星立交",,,"0"
"6120231210001","G0005610030020","3","陕西鄠邑收费站",,"61012A21","G000561003000710","1","鄠邑站-鄠邑",,,"0"
"6120231210001","G0005610030030","3","陕西涝峪收费站",,"61012A22","G000561003000810","1","涝峪站-涝峪",,,"0"
"6120231210001","G0005610030040","3","陕西三星B收费站",,"61012A24","G000561003000910","1","三星B收费站-三星B",,,"0"
"6120231210001","G000561004000110","1","西户拆分点-纸坊匝道",,,"G000561004000210","1","纸坊匝道-朱雀匝道",,,"8640"
"6120231210001","G000561004000110","1","西户拆分点-纸坊匝道",,,"G000561004000820","1","纸坊-纸坊站",,,"8640"
"6120231210001","G000561004000120","1","纸坊匝道-西户拆分点",,,"G000561003000620","1","西户拆分点-涝峪匝道",,,"8640"
"6120231210001","G000561004000210","1","纸坊匝道-朱雀匝道",,,"G000561004000310","1","朱雀匝道-西汉隧道专项",,,"14230"
"6120231210001","G000561004000210","1","纸坊匝道-朱雀匝道",,,"G000561004000220","1","朱雀匝道-纸坊匝道",,,"14230"
"6120231210001","G000561004000210","1","纸坊匝道-朱雀匝道",,,"G000561004000920","1","朱雀-朱雀站",,,"14230"
"6120231210001","G000561004000220","1","朱雀匝道-纸坊匝道",,,"G000561004000120","1","纸坊匝道-西户拆分点",,,"14230"
"6120231210001","G000561004000220","1","朱雀匝道-纸坊匝道",,,"G000561004000820","1","纸坊-纸坊站",,,"14230"
"6120231210001","G000561004000310","1","朱雀匝道-西汉隧道专项",,,"G000561004000410","1","西汉隧道专项-皇冠匝道",,,"32610"
"6120231210001","G000561004000320","1","西汉隧道专项-朱雀匝道",,,"G000561004000220","1","朱雀匝道-纸坊匝道",,,"32610"
"6120231210001","G000561004000320","1","西汉隧道专项-朱雀匝道",,,"G000561004000920","1","朱雀-朱雀站",,,"32610"
"6120231210001","G000561004000320","1","西汉隧道专项-朱雀匝道",,,"G000561004000310","1","朱雀匝道-西汉隧道专项",,,"32610"
"6120231210001","G000561004000410","1","西汉隧道专项-皇冠匝道",,,"G000561004000510","1","皇冠匝道-宁陕西匝道",,,"1"
"6120231210001","G000561004000410","1","西汉隧道专项-皇冠匝道",,,"G000561004001020","1","皇冠-皇冠站",,,"1"
"6120231210001","G000561004000420","1","皇冠匝道-西汉隧道专项",,,"G000561004000320","1","西汉隧道专项-朱雀匝道",,,"1"
"6120231210001","G000561004000510","1","皇冠匝道-宁陕西匝道",,,"G000561004001120","1","宁陕西-宁陕西站",,,"29180"
"6120231210001","G000561004000510","1","皇冠匝道-宁陕西匝道",,,"G000561004002010","1","宁陕西匝道-筒车湾枢纽立交",,,"29180"
"6120231210001","G000561004000520","1","宁陕西匝道-皇冠匝道",,,"G000561004000420","1","皇冠匝道-西汉隧道专项",,,"29180"
"6120231210001","G000561004000520","1","宁陕西匝道-皇冠匝道",,,"G000561004001020","1","皇冠-皇冠站",,,"29180"
"6120231210001","G000561004000610","1","筒车湾枢纽立交-大河坝匝道",,,"G000561004001220","1","大河坝-大河坝站",,,"20450"
"6120231210001","G000561004000610","1","筒车湾枢纽立交-大河坝匝道",,,"G000561004000710","1","大河坝匝道-金水匝道",,,"20450"
"6120231210001","G000561004002020","1","筒车湾枢纽立交-宁陕西匝道",,,"G000561004000520","1","宁陕西匝道-皇冠匝道",,,"3500"
"6120231210001","G000561004002020","1","筒车湾枢纽立交-宁陕西匝道",,,"G000561004001120","1","宁陕西-宁陕西站",,,"3500"
"6120231210001","G000561004000710","1","大河坝匝道-金水匝道",,,"G000561005000110","1","金水匝道-龙亭匝道",,,"21320"
"6120231210001","G000561004000710","1","大河坝匝道-金水匝道",,,"G000561004001320","1","金水-金水站",,,"21320"
"6120231210001","G000561004000720","1","金水匝道-大河坝匝道",,,"G000561004000620","1","大河坝匝道-筒车湾枢纽立交",,,"21320"
"6120231210001","G000561004000720","1","金水匝道-大河坝匝道",,,"G000561004001220","1","大河坝-大河坝站",,,"21320"
"6120231210001","G000561004000810","1","纸坊站-纸坊",,,"G000561004000120","1","纸坊匝道-西户拆分点",,,"0"
"6120231210001","G000561004000810","1","纸坊站-纸坊",,,"G000561004000210","1","纸坊匝道-朱雀匝道",,,"0"
"6120231210001","G000561004000820","1","纸坊-纸坊站",,,"G0005610040010","3","陕西纸坊收费站",,"61012D83","0"
"6120231210001","G000561004000910","1","朱雀站-朱雀",,,"G000561004000310","1","朱雀匝道-西汉隧道专项",,,"0"
"6120231210001","G000561004000910","1","朱雀站-朱雀",,,"G000561004000220","1","朱雀匝道-纸坊匝道",,,"0"
"6120231210001","G000561004000920","1","朱雀-朱雀站",,,"G0005610040020","3","陕西朱雀收费站",,"61012D82","0"
"6120231210001","G0005610040010","3","陕西纸坊收费站",,"61012D83","G000561004000810","1","纸坊站-纸坊",,,"0"
"6120231210001","G000561004001010","1","皇冠站-皇冠",,,"G000561004000510","1","皇冠匝道-宁陕西匝道",,,"0"
"6120231210001","G000561004001010","1","皇冠站-皇冠",,,"G000561004000420","1","皇冠匝道-西汉隧道专项",,,"0"
"6120231210001","G000561004001020","1","皇冠-皇冠站",,,"G0005610040040","3","陕西皇冠收费站",,"61012D81","0"
"6120231210001","G000561004001110","1","宁陕西站-宁陕西",,,"G000561004000520","1","宁陕西匝道-皇冠匝道",,,"0"
"6120231210001","G000561004001110","1","宁陕西站-宁陕西",,,"G000561004002010","1","宁陕西匝道-筒车湾枢纽立交",,,"0"
"6120231210001","G000561004001120","1","宁陕西-宁陕西站",,,"G0005610040050","3","陕西宁陕西收费站",,"61012D63","0"
"6120231210001","G000561004001210","1","大河坝站-大河坝",,,"G000561004000710","1","大河坝匝道-金水匝道",,,"0"
"6120231210001","G000561004001210","1","大河坝站-大河坝",,,"G000561004000620","1","大河坝匝道-筒车湾枢纽立交",,,"0"
"6120231210001","G000561004001220","1","大河坝-大河坝站",,,"G0005610040060","3","陕西大河坝收费站",,"61012D62","0"
"6120231210001","G000561004001310","1","金水站-金水",,,"G000561004000720","1","金水匝道-大河坝匝道",,,"0"
"6120231210001","G000561004001310","1","金水站-金水",,,"G000561005000110","1","金水匝道-龙亭匝道",,,"0"
